np_str_id;durchschnitt_besetzung_tag;jahr;tage
10206;1489,352;2013;Mo-So
10206;1515,078;2012;Mo-So
10208;1478,952;2013;Mo-So
10208;1498,575;2012;Mo-So
10210;1412,121;2013;Mo-So
10210;1421,031;2012;Mo-So
10212;1056,813;2012;Mo-So
10212;1064,21;2013;Mo-So
10216;7290,248;2012;Mo-So
10216;7509,202;2013;Mo-So
10218;6384,955;2012;Mo-So
10218;6663,997;2013;Mo-So
10220;6129,111;2012;Mo-So
10220;6369,508;2013;Mo-So
10222;6058,325;2012;Mo-So
10222;6300,758;2013;Mo-So
10226;899,353;2012;Mo-So
10226;914,859;2013;Mo-So
10228;697,892;2012;Mo-So
10228;713,21;2013;Mo-So
10230;364,729;2012;Mo-So
10230;383,644;2013;Mo-So
10232;343,06;2012;Mo-So
10232;362,777;2013;Mo-So
10234;326,508;2012;Mo-So
10234;352,186;2013;Mo-So
10236;318,558;2012;Mo-So
10236;345,735;2013;Mo-So
10238;333,045;2012;Mo-So
10238;364,265;2013;Mo-So
10242;439,438;2012;Mo-So
10242;479,193;2013;Mo-So
10244;476,486;2012;Mo-So
10244;516,922;2013;Mo-So
10246;4207,495;2012;Mo-So
10246;4538,455;2013;Mo-So
10248;4102,598;2012;Mo-So
10248;4430,37;2013;Mo-So
10250;4162,105;2012;Mo-So
10250;4500,672;2013;Mo-So
10254;4476,646;2012;Mo-So
10254;4814,929;2013;Mo-So
10258;736,406;2012;Mo-So
10258;739,983;2013;Mo-So
10260;731,488;2012;Mo-So
10260;733,743;2013;Mo-So
10262;745,197;2012;Mo-So
10262;760,857;2013;Mo-So
10266;715,969;2012;Mo-So
10266;729,968;2013;Mo-So
10288;331,363;2012;Mo-So
10288;355,198;2013;Mo-So
10290;335,666;2012;Mo-So
10290;360,376;2013;Mo-So
10292;382,231;2012;Mo-So
10292;383,89;2013;Mo-So
10294;348,236;2012;Mo-So
10294;370,698;2013;Mo-So
10296;335,666;2012;Mo-So
10296;360,376;2013;Mo-So
10298;335,666;2012;Mo-So
10298;360,376;2013;Mo-So
10304;7780,276;2012;Mo-So
10304;8415,772;2013;Mo-So
10306;7832,946;2012;Mo-So
10306;8451,837;2013;Mo-So
10312;27607,025;2012;Mo-So
10312;27858,675;2013;Mo-So
10314;27880,87;2012;Mo-So
10314;28154,348;2013;Mo-So
10318;25671,422;2012;Mo-So
10318;25858,567;2013;Mo-So
10352;30158,689;2012;Mo-So
10352;30608,474;2013;Mo-So
10358;13305,343;2013;Mo-So
10358;13668,88;2012;Mo-So
10360;285,09;2012;Mo-So
10360;322,331;2013;Mo-So
10370;30372,159;2012;Mo-So
10370;30888,225;2013;Mo-So
10376;28738,943;2012;Mo-So
10376;29444,496;2013;Mo-So
10396;3569,795;2012;Mo-So
10396;3874,966;2013;Mo-So
10402;468,39;2013;Mo-So
10402;471,672;2012;Mo-So
10404;819,946;2013;Mo-So
10404;828,884;2012;Mo-So
10406;826,335;2013;Mo-So
10406;833,764;2012;Mo-So
10408;880,485;2013;Mo-So
10408;899,036;2012;Mo-So
10410;890,469;2013;Mo-So
10410;915,432;2012;Mo-So
10412;889,627;2013;Mo-So
10412;916,646;2012;Mo-So
10414;895,281;2013;Mo-So
10414;934,536;2012;Mo-So
10416;908,981;2013;Mo-So
10416;947,547;2012;Mo-So
10422;2975,08;2012;Mo-So
10422;2978,125;2013;Mo-So
10424;3676,063;2012;Mo-So
10424;4006,439;2013;Mo-So
10426;1976,782;2012;Mo-So
10426;1983,771;2013;Mo-So
10428;831,065;2013;Mo-So
10428;840,698;2012;Mo-So
10430;3854,73;2012;Mo-So
10430;4197,041;2013;Mo-So
10432;4150,085;2012;Mo-So
10432;4470,127;2013;Mo-So
10434;857,005;2012;Mo-So
10434;867,124;2013;Mo-So
10436;857,005;2012;Mo-So
10436;865,55;2013;Mo-So
10442;857,005;2012;Mo-So
10442;865,968;2013;Mo-So
10446;7797,472;2012;Mo-So
10446;8237,364;2013;Mo-So
10450;65,846;2013;Mo-So
10450;132,631;2012;Mo-So
10452;7452,357;2012;Mo-So
10452;7875,017;2013;Mo-So
10454;6361,829;2012;Mo-So
10454;6787,715;2013;Mo-So
10456;1895,397;2013;Mo-So
10456;1898,06;2012;Mo-So
10476;6248,424;2012;Mo-So
10476;6425,897;2013;Mo-So
10478;6236,91;2012;Mo-So
10478;6418,313;2013;Mo-So
10480;5034,046;2012;Mo-So
10480;5194,144;2013;Mo-So
10482;4868,686;2012;Mo-So
10482;5023,371;2013;Mo-So
10484;1453,294;2012;Mo-So
10484;1554,599;2013;Mo-So
10490;3564,739;2012;Mo-So
10490;3692,198;2013;Mo-So
10492;3350,158;2012;Mo-So
10492;3433,976;2013;Mo-So
10494;1796,688;2012;Mo-So
10494;1852,165;2013;Mo-So
10496;3269,659;2012;Mo-So
10496;3349,297;2013;Mo-So
10498;3219,399;2012;Mo-So
10498;3291,931;2013;Mo-So
10500;3051,46;2012;Mo-So
10500;3137,51;2013;Mo-So
10502;3051,522;2012;Mo-So
10502;3138,421;2013;Mo-So
10504;3052,967;2012;Mo-So
10504;3140,528;2013;Mo-So
10506;15567,786;2012;Mo-So
10506;16753,793;2013;Mo-So
10508;15623,277;2012;Mo-So
10508;16809,057;2013;Mo-So
10524;2969,247;2012;Mo-So
10524;3065,861;2013;Mo-So
10528;3591,573;2013;Mo-So
10528;3634,837;2012;Mo-So
10530;3049,874;2012;Mo-So
10530;3140,43;2013;Mo-So
10544;23742,975;2012;Mo-So
10544;24593,489;2013;Mo-So
10545;23742,975;2012;Mo-So
10545;24593,489;2013;Mo-So
10549;6060,914;2012;Mo-So
10549;6512,256;2013;Mo-So
10565;1600,599;2012;Mo-So
10565;1654,821;2013;Mo-So
10569;3617,594;2012;Mo-So
10569;3764,776;2013;Mo-So
10573;1641,666;2012;Mo-So
10573;1717,844;2013;Mo-So
10687;4536,202;2012;Mo-So
10687;4779,647;2013;Mo-So
10688;918,505;2013;Mo-So
10688;959,286;2012;Mo-So
10691;3576,917;2012;Mo-So
10691;3861,142;2013;Mo-So
10698;4869,33;2013;Mo-So
10698;4930,033;2012;Mo-So
10701;3137,462;2013;Mo-So
10701;3169,471;2012;Mo-So
10740;842,457;2012;Mo-So
10740;851,249;2013;Mo-So
10760;733,295;2012;Mo-So
10760;746,791;2013;Mo-So
10762;733,295;2012;Mo-So
10762;746,791;2013;Mo-So
10764;725,604;2012;Mo-So
10764;735,672;2013;Mo-So
10766;725,604;2012;Mo-So
10766;735,672;2013;Mo-So
10768;487,566;2012;Mo-So
10768;534,253;2013;Mo-So
10770;430,331;2012;Mo-So
10770;478,022;2013;Mo-So
10772;1722,926;2013;Mo-So
10772;1745,877;2012;Mo-So
10774;1754,735;2013;Mo-So
10774;1774,718;2012;Mo-So
10788;6060,914;2012;Mo-So
10788;6512,256;2013;Mo-So
10789;6060,914;2012;Mo-So
10789;6512,256;2013;Mo-So
10792;7329,63;2012;Mo-So
10792;7551,038;2013;Mo-So
10793;7329,63;2012;Mo-So
10793;7551,038;2013;Mo-So
10796;10813,448;2013;Mo-So
10796;11062,777;2012;Mo-So
10797;10813,448;2013;Mo-So
10797;11062,777;2012;Mo-So
10800;10664,998;2013;Mo-So
10800;10897,701;2012;Mo-So
10801;10664,998;2013;Mo-So
10801;10897,701;2012;Mo-So
10804;10376,248;2013;Mo-So
10804;10582,053;2012;Mo-So
10805;10376,248;2013;Mo-So
10805;10582,053;2012;Mo-So
10808;3823,079;2012;Mo-So
10808;4052,452;2013;Mo-So
10809;3823,079;2012;Mo-So
10809;4052,452;2013;Mo-So
10812;3550,159;2012;Mo-So
10812;3728,696;2013;Mo-So
10816;3550,159;2012;Mo-So
10816;3728,696;2013;Mo-So
10817;3550,159;2012;Mo-So
10817;3728,696;2013;Mo-So
10821;4388,976;2013;Mo-So
10821;4868,458;2012;Mo-So
10824;4388,976;2013;Mo-So
10824;4868,458;2012;Mo-So
10825;4388,976;2013;Mo-So
10825;4868,458;2012;Mo-So
10828;355,744;2013;Mo-So
10828;364,243;2012;Mo-So
10829;355,744;2013;Mo-So
10829;364,243;2012;Mo-So
10833;4713,584;2013;Mo-So
10833;4790,488;2012;Mo-So
10836;2744,351;2013;Mo-So
10836;2920,414;2012;Mo-So
10837;2744,351;2013;Mo-So
10837;2920,414;2012;Mo-So
10844;5874,296;2013;Mo-So
10844;6020,222;2012;Mo-So
10845;5874,296;2013;Mo-So
10845;6020,222;2012;Mo-So
10848;1641,666;2012;Mo-So
10848;1717,844;2013;Mo-So
10849;1641,666;2012;Mo-So
10849;1717,844;2013;Mo-So
10853;1783,315;2013;Mo-So
10853;1826,601;2012;Mo-So
10856;10296,083;2012;Mo-So
10856;11101,259;2013;Mo-So
10857;10296,083;2012;Mo-So
10857;11101,259;2013;Mo-So
10861;8622,125;2012;Mo-So
10861;8692,498;2013;Mo-So
10869;2784,787;2013;Mo-So
10869;2803,895;2012;Mo-So
10876;2777,563;2013;Mo-So
10876;2792,01;2012;Mo-So
10877;2777,563;2013;Mo-So
10877;2792,01;2012;Mo-So
10880;1811,721;2012;Mo-So
10880;1860,281;2013;Mo-So
10881;1811,721;2012;Mo-So
10881;1860,281;2013;Mo-So
10885;9845,942;2013;Mo-So
10885;10045,094;2012;Mo-So
10888;9845,942;2013;Mo-So
10888;10045,094;2012;Mo-So
10889;9845,942;2013;Mo-So
10889;10045,094;2012;Mo-So
10892;1149,424;2012;Mo-So
10892;1160,899;2013;Mo-So
10893;1149,424;2012;Mo-So
10893;1160,899;2013;Mo-So
10896;1307,78;2013;Mo-So
10896;1372,433;2012;Mo-So
10897;1307,78;2013;Mo-So
10897;1372,433;2012;Mo-So
10904;9994,179;2013;Mo-So
10904;10182,375;2012;Mo-So
10905;9994,179;2013;Mo-So
10905;10182,375;2012;Mo-So
10908;4238,313;2012;Mo-So
10908;4581,985;2013;Mo-So
10909;4238,313;2012;Mo-So
10909;4581,985;2013;Mo-So
10936;1600,599;2012;Mo-So
10936;1654,821;2013;Mo-So
10937;1600,599;2012;Mo-So
10937;1654,821;2013;Mo-So
10940;3617,594;2012;Mo-So
10940;3764,776;2013;Mo-So
10941;3617,594;2012;Mo-So
10941;3764,776;2013;Mo-So
10944;1917,332;2013;Mo-So
10944;1925,256;2012;Mo-So
10945;1917,332;2013;Mo-So
10945;1925,256;2012;Mo-So
10952;1198,602;2013;Mo-So
10952;1222,163;2012;Mo-So
10953;1198,602;2013;Mo-So
10953;1222,163;2012;Mo-So
10960;990,47;2013;Mo-So
10960;994,199;2012;Mo-So
10961;990,47;2013;Mo-So
10961;994,199;2012;Mo-So
10964;3331,785;2013;Mo-So
10964;3352,896;2012;Mo-So
10965;3331,785;2013;Mo-So
10965;3352,896;2012;Mo-So
10968;1232,923;2012;Mo-So
10968;1247,235;2013;Mo-So
10969;1232,923;2012;Mo-So
10969;1247,235;2013;Mo-So
10972;3519,357;2012;Mo-So
10972;3800,997;2013;Mo-So
10973;3519,357;2012;Mo-So
10973;3800,997;2013;Mo-So
10976;341,392;2012;Mo-So
10976;373,677;2013;Mo-So
10977;341,392;2012;Mo-So
10977;373,677;2013;Mo-So
10980;915,737;2012;Mo-So
10980;923,626;2013;Mo-So
10981;915,737;2012;Mo-So
10981;923,626;2013;Mo-So
10984;9994,179;2013;Mo-So
10984;10182,375;2012;Mo-So
10985;9994,179;2013;Mo-So
10985;10182,375;2012;Mo-So
10988;3242,504;2013;Mo-So
10988;3295,829;2012;Mo-So
10989;3242,504;2013;Mo-So
10989;3295,829;2012;Mo-So
10992;8359,486;2012;Mo-So
10992;8370,004;2013;Mo-So
10993;8359,486;2012;Mo-So
10993;8370,004;2013;Mo-So
10996;66,278;2013;Mo-So
10996;132,631;2012;Mo-So
10997;66,278;2013;Mo-So
10997;132,631;2012;Mo-So
11010;25949,555;2012;Mo-So
11010;26322,859;2013;Mo-So
11021;25949,555;2012;Mo-So
11021;26322,859;2013;Mo-So
11023;9330,449;2012;Mo-So
11023;9661,028;2013;Mo-So
11025;16619,106;2012;Mo-So
11025;16661,831;2013;Mo-So
11027;16619,106;2012;Mo-So
11027;16661,831;2013;Mo-So
11029;28797,135;2012;Mo-So
11029;29272,136;2013;Mo-So
11031;6660,22;2012;Mo-So
11031;6931,987;2013;Mo-So
11037;5976,375;2012;Mo-So
11037;6189,383;2013;Mo-So
11038;5976,375;2012;Mo-So
11038;6189,383;2013;Mo-So
11051;8622,125;2012;Mo-So
11051;8692,498;2013;Mo-So
11129;6463,752;2012;Mo-So
11129;6889,315;2013;Mo-So
11130;188,224;2012;Mo-So
11130;206,686;2013;Mo-So
11133;182,396;2012;Mo-So
11133;195,937;2013;Mo-So
11135;6275,528;2012;Mo-So
11135;6683,762;2013;Mo-So
11173;19,456;2012;Mo-So
11174;19,671;2012;Mo-So
11211;2784,787;2013;Mo-So
11211;2803,895;2012;Mo-So
11213;4848,735;2013;Mo-So
11213;4914,202;2012;Mo-So
11237;1783,315;2013;Mo-So
11237;1826,601;2012;Mo-So
11269;1316,773;2012;Mo-So
11269;1337,076;2013;Mo-So
11270;487,566;2012;Mo-So
11270;534,253;2013;Mo-So
11274;63,042;2012;Mo-So
11274;68,518;2013;Mo-So
11278;63,042;2012;Mo-So
11278;68,518;2013;Mo-So
11282;63,042;2012;Mo-So
11282;68,518;2013;Mo-So
11286;229,304;2012;Mo-So
11286;276,411;2013;Mo-So
11289;229,304;2012;Mo-So
11289;276,411;2013;Mo-So
11290;229,304;2012;Mo-So
11290;276,411;2013;Mo-So
11294;4713,584;2013;Mo-So
11294;4790,488;2012;Mo-So
11301;18358,957;2012;Mo-So
11301;19379,402;2013;Mo-So
11302;17914,666;2012;Mo-So
11302;18975,023;2013;Mo-So
11309;865,23;2013;Mo-So
11309;877,774;2012;Mo-So
11413;4726,033;2013;Mo-So
11413;4802,886;2012;Mo-So
11417;4725,178;2013;Mo-So
11417;4802,886;2012;Mo-So
11419;62,4;2013;Mo-So
11423;1798,715;2013;Mo-So
11423;1848,37;2012;Mo-So
11424;1799,036;2013;Mo-So
11424;1848,37;2012;Mo-So
11433;2784,787;2013;Mo-So
11433;2803,895;2012;Mo-So
11435;2784,787;2013;Mo-So
11435;2803,895;2012;Mo-So
11441;1984,281;2013;Mo-So
11441;2035,098;2012;Mo-So
11443;1984,281;2013;Mo-So
11443;2035,098;2012;Mo-So
11493;1984,281;2013;Mo-So
11493;2035,098;2012;Mo-So
11509;1984,281;2013;Mo-So
11509;2035,098;2012;Mo-So
11511;1984,281;2013;Mo-So
11511;2035,098;2012;Mo-So
11551;1731,867;2013;Mo-So
11551;1760,563;2012;Mo-So
11553;1731,867;2013;Mo-So
11553;1760,563;2012;Mo-So
11555;1731,867;2013;Mo-So
11555;1760,563;2012;Mo-So
11631;1775,788;2012;Mo-So
11631;1983,055;2013;Mo-So
11709;7796,01;2012;Mo-So
11709;7857,351;2013;Mo-So
11729;1775,788;2012;Mo-So
11729;1983,055;2013;Mo-So
11869;857,005;2012;Mo-So
11869;858,862;2013;Mo-So
10000;1261,468;2016;Mo-So
10000;1326,236;2014;Mo-So
10000;1436,823;2015;Mo-So
10004;1021,41;2016;Mo-So
10004;1072,97;2014;Mo-So
10004;1193,745;2015;Mo-So
10006;1098,651;2016;Mo-So
10006;1129,743;2014;Mo-So
10006;1240,856;2015;Mo-So
10014;2301,625;2014;Mo-So
10014;2306,973;2016;Mo-So
10014;2388,749;2015;Mo-So
10026;7615,552;2015;Mo-So
10026;7898,414;2016;Mo-So
10026;8108,57;2014;Mo-So
10030;7416,205;2015;Mo-So
10030;7702,966;2016;Mo-So
10030;7916,953;2014;Mo-So
10040;3256,284;2014;Mo-So
10040;3347,134;2015;Mo-So
10040;3512,492;2016;Mo-So
10042;3141,542;2014;Mo-So
10042;3218,267;2015;Mo-So
10042;3392,165;2016;Mo-So
10044;3138,195;2014;Mo-So
10044;3207,378;2015;Mo-So
10044;3419,33;2016;Mo-So
10046;3076,876;2014;Mo-So
10046;3091,063;2015;Mo-So
10046;3215,011;2016;Mo-So
10050;3041,47;2014;Mo-So
10050;3050,76;2015;Mo-So
10050;3157,697;2016;Mo-So
10052;4094,249;2014;Mo-So
10052;4098,685;2015;Mo-So
10052;4156,221;2016;Mo-So
10054;3150,967;2014;Mo-So
10054;3169,283;2015;Mo-So
10054;3267,082;2016;Mo-So
10056;2824,035;2014;Mo-So
10056;2908,721;2015;Mo-So
10056;2976,958;2016;Mo-So
10058;2026,038;2014;Mo-So
10058;2084,076;2015;Mo-So
10058;2137,897;2016;Mo-So
10060;1675,058;2014;Mo-So
10060;1747,103;2015;Mo-So
10060;1762,211;2016;Mo-So
10062;1541,099;2014;Mo-So
10062;1600,645;2015;Mo-So
10062;1608,521;2016;Mo-So
10068;337,897;2014;Mo-So
10068;372,362;2015;Mo-So
10068;389,469;2016;Mo-So
10072;1130,477;2015;Mo-So
10072;1196,813;2016;Mo-So
10072;1225,756;2014;Mo-So
10074;1636,933;2015;Mo-So
10074;1732,695;2016;Mo-So
10074;1768,803;2014;Mo-So
10076;1798,696;2015;Mo-So
10076;1891,657;2016;Mo-So
10076;1920,203;2014;Mo-So
10080;1517,708;2015;Mo-So
10080;1551,364;2016;Mo-So
10080;1653,463;2014;Mo-So
10084;1376,59;2015;Mo-So
10084;1394;2016;Mo-So
10084;1543,294;2014;Mo-So
10086;1350,173;2015;Mo-So
10086;1371,823;2016;Mo-So
10086;1525,356;2014;Mo-So
10088;1246,775;2015;Mo-So
10088;1273,119;2016;Mo-So
10088;1418,945;2014;Mo-So
10090;1249,171;2015;Mo-So
10090;1275,44;2016;Mo-So
10090;1417,164;2014;Mo-So
10092;1147,353;2016;Mo-So
10092;1151,521;2015;Mo-So
10092;1297,07;2014;Mo-So
10094;1147,782;2016;Mo-So
10094;1151,591;2015;Mo-So
10094;1297,056;2014;Mo-So
10096;1145,12;2016;Mo-So
10096;1154,086;2015;Mo-So
10096;1285,549;2014;Mo-So
10098;4,584;2016;Mo-So
10098;559,171;2015;Mo-So
10098;2217,835;2014;Mo-So
10100;4,584;2016;Mo-So
10100;559,171;2015;Mo-So
10100;2217,835;2014;Mo-So
10102;2633,617;2014;Mo-So
10102;2656,662;2015;Mo-So
10102;2933,279;2016;Mo-So
10104;11506,781;2015;Mo-So
10104;12399,774;2014;Mo-So
10104;12830,995;2016;Mo-So
10108;2008,292;2014;Mo-So
10108;2040,392;2015;Mo-So
10108;2150,28;2016;Mo-So
10110;1897,862;2015;Mo-So
10110;1902,524;2014;Mo-So
10110;2031,978;2016;Mo-So
10114;2175,184;2014;Mo-So
10114;2368,192;2015;Mo-So
10114;2469,81;2016;Mo-So
10122;1229,598;2015;Mo-So
10122;1229,853;2014;Mo-So
10122;1270,167;2016;Mo-So
10124;1320,058;2014;Mo-So
10124;1412,263;2015;Mo-So
10124;1472,038;2016;Mo-So
10126;1249,232;2014;Mo-So
10126;1341,663;2015;Mo-So
10126;1386,639;2016;Mo-So
10130;1236,13;2014;Mo-So
10130;1326,104;2015;Mo-So
10130;1376,743;2016;Mo-So
10132;1409,32;2014;Mo-So
10132;1520,23;2015;Mo-So
10132;1586,746;2016;Mo-So
10134;1501,084;2014;Mo-So
10134;1622,636;2015;Mo-So
10134;1698,765;2016;Mo-So
10136;1622,543;2014;Mo-So
10136;1764,795;2015;Mo-So
10136;1824,219;2016;Mo-So
10140;1716,162;2014;Mo-So
10140;1875;2015;Mo-So
10140;1952,973;2016;Mo-So
10142;3633,025;2014;Mo-So
10142;3945,003;2015;Mo-So
10142;4027,973;2016;Mo-So
10144;4089,046;2014;Mo-So
10144;4414,375;2015;Mo-So
10144;4504,969;2016;Mo-So
10146;426,692;2014;Mo-So
10146;497,956;2015;Mo-So
10146;513,844;2016;Mo-So
10150;374,16;2014;Mo-So
10150;436,433;2015;Mo-So
10150;451,5;2016;Mo-So
10152;5663,932;2014;Mo-So
10152;6136,507;2015;Mo-So
10152;6329,546;2016;Mo-So
10160;4421,377;2014;Mo-So
10160;4811,841;2015;Mo-So
10160;4999,119;2016;Mo-So
10162;5042,838;2014;Mo-So
10162;5213,362;2015;Mo-So
10162;5297,016;2016;Mo-So
10164;5129,595;2014;Mo-So
10164;5308,677;2015;Mo-So
10164;5401,995;2016;Mo-So
10166;5637,729;2014;Mo-So
10166;5899,592;2015;Mo-So
10166;6010,522;2016;Mo-So
10168;6145,81;2014;Mo-So
10168;6479,534;2015;Mo-So
10168;6721,544;2016;Mo-So
10170;5978,266;2014;Mo-So
10170;6299,189;2015;Mo-So
10170;6540,145;2016;Mo-So
10172;5793,525;2014;Mo-So
10172;6319,69;2015;Mo-So
10172;6540,845;2016;Mo-So
10174;5280,363;2014;Mo-So
10174;5777,8;2015;Mo-So
10174;5989,99;2016;Mo-So
10176;6054,965;2014;Mo-So
10176;6612,666;2015;Mo-So
10176;6816,093;2016;Mo-So
10180;7224,939;2014;Mo-So
10180;7756,285;2015;Mo-So
10180;8091,879;2016;Mo-So
10182;8140,236;2014;Mo-So
10182;8866,699;2015;Mo-So
10182;9825,127;2016;Mo-So
10184;1796,562;2015;Mo-So
10184;1834,015;2014;Mo-So
10184;1875,48;2016;Mo-So
10188;1744,567;2015;Mo-So
10188;1788,972;2014;Mo-So
10188;1826,384;2016;Mo-So
10190;1731,692;2015;Mo-So
10190;1777,095;2014;Mo-So
10190;1807,506;2016;Mo-So
10192;1407,089;2014;Mo-So
10192;1408,838;2015;Mo-So
10192;1448,805;2016;Mo-So
10194;1325,38;2014;Mo-So
10194;1329,038;2015;Mo-So
10194;1354,428;2016;Mo-So
10202;1631,403;2014;Mo-So
10202;1797,715;2015;Mo-So
10202;1880,773;2016;Mo-So
10204;1571,891;2014;Mo-So
10204;1745,301;2015;Mo-So
10204;1816,339;2016;Mo-So
10206;1393,791;2014;Mo-So
10206;1560,562;2015;Mo-So
10206;1652,585;2016;Mo-So
10208;1382,564;2014;Mo-So
10208;1549,118;2015;Mo-So
10208;1645,325;2016;Mo-So
10210;1322,653;2014;Mo-So
10210;1487,175;2015;Mo-So
10210;1580,664;2016;Mo-So
10212;1002,006;2014;Mo-So
10212;1152,688;2015;Mo-So
10212;1183,65;2016;Mo-So
10216;7799,194;2016;Mo-So
10216;7884,717;2014;Mo-So
10216;8028,816;2015;Mo-So
10218;6992,629;2016;Mo-So
10218;7054,209;2014;Mo-So
10218;7223,3;2015;Mo-So
10220;6789,107;2016;Mo-So
10220;6790,604;2014;Mo-So
10220;6982,341;2015;Mo-So
10222;6669,094;2016;Mo-So
10222;6725,49;2014;Mo-So
10222;6881,582;2015;Mo-So
10226;935,353;2014;Mo-So
10226;946,752;2015;Mo-So
10226;977,24;2016;Mo-So
10228;739,021;2014;Mo-So
10228;746,032;2015;Mo-So
10228;766,825;2016;Mo-So
10230;388,956;2014;Mo-So
10230;410,738;2015;Mo-So
10230;414,428;2016;Mo-So
10232;371,507;2014;Mo-So
10232;384,693;2015;Mo-So
10232;392,667;2016;Mo-So
10234;352,088;2014;Mo-So
10234;360,029;2015;Mo-So
10234;364,315;2016;Mo-So
10236;348,39;2014;Mo-So
10236;351,755;2015;Mo-So
10236;355,477;2016;Mo-So
10238;336,837;2016;Mo-So
10238;346,282;2015;Mo-So
10238;351,007;2014;Mo-So
10242;462,338;2015;Mo-So
10242;463,251;2016;Mo-So
10242;466,726;2014;Mo-So
10244;508,574;2014;Mo-So
10244;508,623;2015;Mo-So
10244;529,041;2016;Mo-So
10246;4831,987;2016;Mo-So
10246;4866,36;2014;Mo-So
10246;4958,613;2015;Mo-So
10248;4729,671;2016;Mo-So
10248;4751,31;2014;Mo-So
10248;4823,712;2015;Mo-So
10250;4785,075;2016;Mo-So
10250;4829,12;2014;Mo-So
10250;4898,778;2015;Mo-So
10254;5059,487;2016;Mo-So
10254;5159,57;2014;Mo-So
10254;5244,54;2015;Mo-So
10258;737,58;2014;Mo-So
10258;743,365;2015;Mo-So
10258;758,349;2016;Mo-So
10260;734,403;2014;Mo-So
10260;743,367;2015;Mo-So
10260;763,685;2016;Mo-So
10262;790,454;2014;Mo-So
10262;806,504;2015;Mo-So
10262;848,078;2016;Mo-So
10266;769,591;2014;Mo-So
10266;792,865;2015;Mo-So
10266;840,108;2016;Mo-So
10288;254,186;2014;Mo-So
10288;354,905;2015;Mo-So
10288;378,183;2016;Mo-So
10290;350,675;2015;Mo-So
10290;355,074;2014;Mo-So
10290;367,675;2016;Mo-So
10292;259,498;2014;Mo-So
10292;381,675;2015;Mo-So
10292;402,654;2016;Mo-So
10294;256,669;2014;Mo-So
10294;369,016;2015;Mo-So
10294;384,013;2016;Mo-So
10296;350,675;2015;Mo-So
10296;355,074;2014;Mo-So
10296;367,675;2016;Mo-So
10298;350,675;2015;Mo-So
10298;355,074;2014;Mo-So
10298;367,675;2016;Mo-So
10304;8508,435;2014;Mo-So
10304;9222,742;2015;Mo-So
10304;10213,379;2016;Mo-So
10306;8525,621;2014;Mo-So
10306;9269,047;2015;Mo-So
10306;10262,403;2016;Mo-So
10312;27810,133;2014;Mo-So
10312;29669,859;2015;Mo-So
10312;30322,711;2016;Mo-So
10314;28112,558;2014;Mo-So
10314;30032,368;2015;Mo-So
10314;30721,744;2016;Mo-So
10318;25763,643;2014;Mo-So
10318;27364,095;2015;Mo-So
10318;27726,67;2016;Mo-So
10352;31185,528;2015;Mo-So
10352;31706,413;2014;Mo-So
10352;32247,294;2016;Mo-So
10358;12577,741;2014;Mo-So
10358;14978,371;2015;Mo-So
10358;15755,348;2016;Mo-So
10360;247,006;2014;Mo-So
10360;338,897;2015;Mo-So
10360;351,463;2016;Mo-So
10370;31417,964;2015;Mo-So
10370;31910,975;2014;Mo-So
10370;32510,278;2016;Mo-So
10376;29925,451;2015;Mo-So
10376;30240,904;2014;Mo-So
10376;31136,189;2016;Mo-So
10396;3980,755;2016;Mo-So
10396;4115,028;2014;Mo-So
10396;4199,093;2015;Mo-So
10402;443,375;2015;Mo-So
10402;472,467;2016;Mo-So
10402;473,108;2014;Mo-So
10404;768,909;2015;Mo-So
10404;827,112;2014;Mo-So
10404;827,152;2016;Mo-So
10406;769,242;2015;Mo-So
10406;817,968;2016;Mo-So
10406;824,699;2014;Mo-So
10408;853,868;2015;Mo-So
10408;887,201;2014;Mo-So
10408;893,397;2016;Mo-So
10410;869,42;2015;Mo-So
10410;897,93;2014;Mo-So
10410;904,41;2016;Mo-So
10412;870,824;2015;Mo-So
10412;897,503;2014;Mo-So
10412;902,998;2016;Mo-So
10414;905,699;2015;Mo-So
10414;907,317;2014;Mo-So
10414;949,52;2016;Mo-So
10416;920,96;2015;Mo-So
10416;922,307;2014;Mo-So
10416;960,86;2016;Mo-So
10422;2942,71;2014;Mo-So
10422;3079,083;2016;Mo-So
10422;3101,076;2015;Mo-So
10424;3977,443;2016;Mo-So
10424;4098,018;2014;Mo-So
10424;4175,815;2015;Mo-So
10426;2001,226;2014;Mo-So
10426;2111,201;2015;Mo-So
10426;2116,793;2016;Mo-So
10428;774,661;2015;Mo-So
10428;827,594;2016;Mo-So
10428;831,003;2014;Mo-So
10430;4169,862;2016;Mo-So
10430;4309,624;2014;Mo-So
10430;4383,035;2015;Mo-So
10432;4441,736;2016;Mo-So
10432;4634,644;2014;Mo-So
10432;4701,588;2015;Mo-So
10434;860,485;2014;Mo-So
10434;864,59;2016;Mo-So
10434;865,556;2015;Mo-So
10436;857,49;2014;Mo-So
10436;858,975;2016;Mo-So
10436;860,038;2015;Mo-So
10442;858,871;2014;Mo-So
10442;862,134;2016;Mo-So
10442;864,422;2015;Mo-So
10446;8210,079;2016;Mo-So
10446;8585,217;2014;Mo-So
10446;8709,11;2015;Mo-So
10450;70,706;2014;Mo-So
10450;74,015;2015;Mo-So
10450;78,986;2016;Mo-So
10452;7783,11;2016;Mo-So
